Id,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
4458,4,0,1325000,1,260,8.2,3012,2,4,525,188.0,1930,16,144.8763,6,5058
2072,2,2,611000,3,135,7.4,3144,1,1,0,68.0,2008,26,145.0372,5,4675
3081,4,0,2600000,0,251,3.3,3141,2,2,141,127.0,1880,18,144.9827,5,14887
1486,3,2,480000,1,155,6.4,3011,1,1,0,90.0,1985,16,144.9007,6,7570
1755,1,2,480000,4,106,4.6,3122,1,1,0,50.0,1940,2,145.0171,5,11308
3865,3,2,900000,1,260,11.8,3204,1,1,265,91.0,1990,8,145.04,5,3578
1904,3,0,880000,1,155,12.8,3033,1,2,584,123.0,1980,21,144.8798,6,5629
2854,2,2,433000,1,196,11.2,3073,1,1,236,72.0,2012,6,144.9997,2,21650
185,3,0,890000,3,28,5.9,3032,1,1,242,110.0,1920,21,144.9114,6,6567
3971,2,0,420000,3,104,9.1,3015,1,1,78,130.0,1980,10,144.8677,6,984
92,3,0,1335000,1,260,13.8,3018,1,4,777,22.0,1953,10,144.8249,6,5301
4889,4,0,3200000,4,111,6.3,3143,4,2,847,285.0,1935,26,145.01086999999998,5,4836
4620,5,0,650500,3,257,18.0,3037,2,2,615,213.0,2007,19,144.73272,6,5556
4231,3,1,575000,1,161,10.5,3081,1,2,192,91.0,1995,0,145.0581,0,2947
2898,1,2,342000,1,106,2.6,3121,1,1,0,1.0,1970,31,144.9896,2,14949
4644,2,0,710000,1,251,6.2,3015,1,2,120,121.0,2011,10,144.86667,6,5498
6276,4,0,570000,1,16,31.7,3429,2,2,693,174.0,1995,-1,144.71163,6,14092
1914,3,1,705000,1,16,12.8,3033,2,1,440,156.0,1995,21,144.8776,6,5629
4703,3,0,1435000,3,155,5.2,3056,2,0,251,108.0,1890,23,144.95736000000002,2,11918
237,4,0,1200000,3,188,12.2,3147,3,2,372,201.0,2016,20,145.0999,5,2894
5752,3,0,662000,1,260,23.0,3136,1,1,396,120.0,1950,17,145.28673999999998,0,11925
1311,2,2,645000,1,155,8.0,3040,1,1,0,76.0,1980,21,144.9205,6,9264
1339,1,2,280000,3,173,8.0,3040,1,1,0,49.0,1960,21,144.9194,6,9264
376,4,0,1250000,4,135,9.2,3104,2,2,644,153.0,1950,2,145.0993,5,7809
3056,2,2,775000,3,260,3.3,3141,1,1,0,103.0,2000,26,144.9886,5,14887
3905,3,1,620000,1,155,8.2,3012,1,2,255,148.0,2001,16,144.8679,6,5058
2020,3,2,1100000,1,106,5.6,3101,1,1,0,115.0,1935,2,145.0452,5,10331
1532,3,0,1735000,1,260,9.2,3146,2,3,680,170.0,1935,2,145.0832,5,10412
3393,1,2,332000,3,90,6.5,3071,1,1,612,48.0,1975,6,145.0165,2,8870
3207,3,0,1025000,1,53,9.7,3041,2,1,654,180.0,1950,21,144.9251,6,3284
4892,3,0,860000,1,188,10.2,3147,2,2,280,115.0,1990,20,145.10198,5,2894
1909,4,0,1420000,1,16,12.8,3033,2,2,613,250.0,2011,21,144.8721,6,5629
5987,3,0,980000,1,91,8.4,3072,1,3,397,107.0,1925,6,145.00984,2,14577
3805,4,0,2200000,1,146,9.0,3079,2,2,1004,247.0,1935,0,145.0665,0,1554
3410,2,2,450000,0,155,6.5,3071,1,1,335,59.0,1960,6,144.9871,2,8870
6355,2,2,592000,2,106,2.4,3121,2,1,14294,77.0,2006,-1,145.01314,2,14949
2867,3,0,1260000,1,23,2.6,3121,1,0,203,81.0,1900,31,144.9945,2,14949
489,3,1,935000,1,260,13.9,3165,2,2,230,160.0,2012,8,145.0592,5,10969
442,4,1,1160000,1,260,13.9,3165,2,2,321,180.0,2006,8,145.0714,5,10969
5496,3,1,1627000,1,260,21.5,3195,2,2,304,233.0,2007,12,145.08478,4,3650
2723,2,0,780000,1,155,8.8,3072,1,1,310,72.0,1950,6,144.9954,2,14577
3492,3,0,1260000,1,4,1.9,3003,3,2,506,195.0,2000,18,144.9448,2,2230
3785,3,0,1220000,1,146,10.6,3084,1,1,858,136.0,1960,0,145.0643,0,2890
2185,2,2,360000,4,117,2.8,3000,1,0,0,66.0,1974,18,144.9548,2,17496
306,3,1,1367000,1,106,9.7,3103,2,2,219,164.0,2003,2,145.0849,5,5682
2684,3,0,1612000,1,106,4.5,3181,2,0,146,139.0,1900,26,145.0055,5,7717
3124,2,2,800000,0,135,1.2,3006,2,2,0,73.0,2014,18,144.9612,5,8400
3062,2,2,659000,3,106,3.3,3141,1,1,0,77.0,1940,18,144.9877,5,14887
5569,3,0,830000,1,29,16.1,3088,1,2,905,183.0,1962,0,145.12215,0,1390
5188,5,0,2545000,1,106,5.2,3056,3,4,957,320.0,1995,23,144.95117,2,11918
3732,3,0,617000,3,260,12.4,3060,1,1,540,114.0,1960,23,144.96200000000002,2,5070
4115,3,2,577000,1,260,11.4,3163,1,1,0,84.0,1965,8,145.0561,5,7822
6553,3,0,1295000,1,106,11.7,3033,3,2,326,271.0,2012,-1,144.87787,6,5629
2624,3,0,1570000,1,23,3.8,3207,2,1,210,211.0,1999,25,144.9272,5,8648
4655,2,1,668500,1,155,12.0,3073,2,1,138,104.63,2014,6,145.00705,2,21650
5324,3,0,1285000,0,101,1.8,3051,1,1,170,147.0,1990,18,144.94324,2,6821
5898,2,2,796000,1,227,10.1,3163,1,2,0,86.0,1975,8,145.0514,5,7822
4189,3,0,895000,0,31,6.4,3011,1,2,272,106.0,1920,16,144.904,6,7570
245,3,0,1631000,1,106,12.2,3147,2,3,782,215.0,1950,20,145.1021,5,2894
3224,5,0,2650000,1,28,9.7,3041,3,2,755,365.0,2009,21,144.9133,6,3284
3688,2,0,840000,3,106,1.8,3053,1,0,66,81.0,1900,18,144.9644,2,6786
6721,5,0,1650000,3,94,10.3,3187,2,5,773,275.0,1950,-1,145.02844,5,6938
2847,2,2,300000,1,127,11.2,3073,1,1,87,62.0,1970,6,145.0016,2,21650
991,4,0,2170000,1,82,8.1,3161,2,1,810,215.0,1915,8,145.0325,5,6923
1753,1,2,350000,4,161,4.6,3122,1,1,0,51.0,1960,2,145.0456,5,11308
6225,3,0,510000,1,141,24.7,3175,2,1,673,125.0,1995,-1,145.22621,4,10894
551,3,0,652000,1,16,10.8,3019,2,1,216,145.0,2010,16,144.8605,6,3589
2024,5,0,3280000,0,135,5.6,3101,5,2,480,147.0,1979,2,145.0449,5,10331
560,2,1,475000,1,16,10.8,3019,1,1,115,104.0,1980,16,144.85399999999998,6,3589
2059,3,1,555000,0,23,9.2,3012,1,2,210,121.0,2012,16,144.8749,6,3873
5126,3,0,1210000,1,32,12.3,3166,1,2,700,115.0,1960,20,145.11844,5,2547
5453,2,0,675000,1,70,11.2,3046,2,1,248,99.0,2011,23,144.94218999999998,2,8870
3431,3,2,1100000,4,207,4.6,3142,2,1,0,126.0,1935,26,145.0227,5,7217
1493,2,2,420000,4,239,6.4,3011,1,1,0,75.0,2010,16,144.9049,6,7570
2502,4,0,855333,1,70,11.5,3046,1,2,694,183.0,1974,23,144.9138,2,2651
4293,3,0,1070000,1,155,6.9,3039,1,2,231,130.0,1995,21,144.9284,6,6232
5805,2,2,387000,1,79,0.0,3000,1,0,0,47.0,2011,18,144.96923999999999,2,17496
5128,2,0,740000,1,28,8.5,3044,1,1,487,88.0,1940,23,144.94283000000001,2,7485
777,2,2,370000,1,196,5.9,3055,1,1,2120,59.0,1960,23,144.9347,2,7082
3436,3,0,2820000,0,111,4.6,3142,2,2,600,205.0,1967,26,145.0117,5,7217
581,2,2,620000,1,82,11.2,3186,2,1,0,74.0,2013,1,144.9954,5,10579
1689,4,0,1600000,4,135,13.7,3188,2,2,607,242.0,2011,1,145.0235,5,5454
5137,1,2,270000,0,221,12.0,3073,1,1,0,60.0,1980,6,145.00441,2,21650
5008,3,0,1199000,1,155,8.5,3044,2,4,689,165.5,1950,23,144.94829,2,7485
5277,3,0,1600000,1,260,16.0,3190,2,3,598,137.0,1960,1,145.02651,5,4794
6750,4,0,1870000,1,106,3.6,3068,3,1,248,173.0,1890,-1,144.98521000000002,2,6244
4785,2,0,990000,3,155,3.4,3031,1,0,165,105.7,1930,18,144.93192,2,5263
2439,1,2,385000,3,140,5.5,3070,1,0,0,41.0,1970,6,144.9999,2,11364
1453,2,2,365000,0,204,4.4,3031,1,1,0,60.0,1970,21,144.9255,2,3593
1404,3,0,1252000,1,155,1.6,3065,2,2,0,137.0,2004,31,144.975,2,5825
6380,4,0,2210000,1,106,11.4,3204,3,2,557,233.0,1940,-1,145.02421999999999,5,6795
4859,3,0,410000,3,28,31.7,3429,2,2,600,140.0,1980,11,144.71023,6,14092
5665,3,1,900000,2,73,14.2,3149,2,2,344,3.0,2000,20,145.14523,0,13366
1295,2,2,570000,1,140,7.7,3184,1,1,0,50.0,1940,25,144.9855,5,8989
2579,3,0,700000,1,155,9.9,3044,1,2,449,104.0,1950,23,144.9456,2,7485
3537,4,0,2255000,1,194,8.0,3016,1,3,765,257.0,1880,10,144.8999,6,6380
495,4,0,1365000,0,135,13.9,3165,1,1,582,151.0,1960,8,145.0598,5,10969
784,4,0,921500,1,196,5.9,3055,1,1,575,165.0,1930,23,144.9402,2,7082
1992,4,0,2286000,1,106,5.6,3101,3,2,712,237.0,1975,2,145.0527,5,10331
4636,4,0,670000,1,90,25.9,3754,2,2,512,221.0,2012,29,145.08889,2,5812
729,2,2,590000,1,255,5.2,3056,1,1,0,74.0,2004,23,144.9533,2,11918
3864,4,0,1918000,1,32,11.8,3204,2,1,678,162.0,1920,8,145.0461,5,3578
707,3,2,1044000,1,106,5.2,3056,1,1,0,85.0,2000,23,144.9624,2,11918
4181,3,0,1085000,3,155,4.4,3031,1,1,180,132.0,1991,21,144.9273,2,3593
1111,2,0,500000,1,155,7.8,3058,1,1,113,70.0,1970,23,144.961,2,11204
3407,3,0,1427000,1,155,6.5,3071,1,1,275,127.0,1920,6,145.0105,2,8870
110,3,0,720000,4,85,11.1,3025,2,1,0,130.0,2012,10,144.8583,6,5132
2133,3,0,1670000,1,135,11.2,3145,2,1,375,155.0,1920,26,145.0608,5,8801
1662,3,0,630000,1,257,12.1,3046,1,1,604,112.0,1970,23,144.9514,2,2606
794,3,1,815000,1,196,5.9,3055,1,2,157,123.0,1999,23,144.9454,2,7082
2929,3,0,900000,1,23,2.6,3121,3,1,58,60.0,2009,31,145.0012,2,14949
1133,4,0,792000,3,106,9.2,3058,2,1,320,131.0,1950,23,144.9612,2,3445
3922,3,0,730000,1,260,13.9,3020,2,3,628,140.0,1960,3,144.8121,6,2185
6737,3,0,412500,1,190,20.6,3064,2,1,197,0.0,2012,-1,144.911,2,15510
166,2,0,751000,0,155,5.9,3032,1,1,118,79.0,1890,21,144.9288,6,6567
5640,5,0,790000,1,136,26.1,3099,2,2,1034,225.0,1985,24,145.1991,3,1345
1260,2,2,550000,1,33,7.7,3184,1,1,0,68.0,1960,25,144.9855,5,8989
2258,5,0,1900000,4,155,6.9,3039,3,2,646,261.0,1925,21,144.9074,6,6232
3988,3,2,455000,1,155,14.5,3042,1,1,166,136.0,1999,3,144.8582,6,1119
2979,3,0,1050000,3,146,11.4,3084,1,2,1016,205.0,1950,0,145.0656,0,3540
4114,1,2,330000,1,196,11.4,3163,1,1,0,46.0,1960,8,145.0616,5,7822
4743,2,2,975000,3,82,7.2,3185,1,1,1764,106.0,1970,8,145.01198,5,4898
1222,4,0,1100000,4,260,8.5,3185,2,0,147,159.0,1910,8,144.9997,5,4898
3134,4,1,840000,1,104,7.7,3015,3,2,278,277.0,2015,10,144.8718,6,1223
1039,3,0,784000,1,155,7.8,3058,1,1,286,110.0,1890,23,144.952,2,11204
2804,3,0,410000,1,260,11.2,3073,1,1,250,105.0,1960,6,145.0213,2,21650
4213,4,0,2500000,0,192,13.7,3188,3,2,684,317.0,2008,1,145.0169,5,5454
3589,3,0,670000,4,239,7.0,3013,1,1,477,120.0,1960,16,144.8736,6,6543
357,7,0,2600000,0,16,9.2,3104,3,3,637,529.0,2008,2,145.0967,5,7809
6192,3,0,1050000,4,251,6.8,3016,1,0,179,115.0,1890,10,144.90474,6,6380
3005,2,1,720000,3,85,6.6,3011,1,1,126,127.0,2011,16,144.8898,6,2417
4654,3,0,840000,3,193,12.0,3073,1,4,614,120.0,1960,6,145.02175,2,21650
367,4,0,1675000,1,73,9.2,3104,2,2,667,201.0,1974,2,145.0883,5,7809
3154,3,2,616000,1,181,6.1,3182,2,2,0,115.0,1995,25,144.9825,5,13240
2544,2,1,530000,3,260,9.9,3044,1,1,156,98.0,2004,23,144.9395,2,7485
2933,4,0,1591000,1,49,2.6,3121,2,1,263,145.0,1900,31,145.0127,2,14949
6396,6,0,2835000,3,161,7.7,3124,3,2,794,283.0,1970,-1,145.05688,5,8920
3903,3,0,820000,1,222,8.2,3012,1,3,440,131.0,1950,16,144.8732,6,5058
3792,5,0,1401000,1,155,10.6,3084,2,2,580,222.0,1940,0,145.0577,0,2890
1402,2,2,545000,3,140,5.8,3078,1,1,0,77.0,2002,6,145.0209,2,2970
2809,3,0,680000,1,196,11.2,3073,1,4,527,146.0,1965,6,144.9941,2,21650
4801,3,0,2010000,1,41,3.0,3206,1,0,207,128.0,1890,25,144.96415,5,2019
802,4,0,1235000,1,106,11.8,3105,2,2,556,214.0,1957,15,145.0957,0,4480
5835,2,2,502000,3,16,12.0,3073,1,2,230,69.0,2015,6,145.02014,2,21650
526,3,0,1200000,3,135,13.1,3128,1,2,550,110.0,1950,28,145.1298,0,4605
4472,4,0,2035000,1,104,7.0,3013,2,0,607,201.0,1890,16,144.8905,6,6543
4507,1,2,490000,1,260,1.8,3053,1,1,0,51.0,2009,18,144.9689,2,6786
2193,1,2,375000,0,117,2.8,3000,1,0,1414,47.0,2014,18,144.9712,2,17496
4146,2,2,535000,1,155,1.6,3066,1,1,0,63.0,1970,31,144.9883,2,4553
3260,2,0,435000,1,67,13.3,3020,1,4,343,81.0,1960,3,144.8402,6,4217
1573,2,0,1600000,0,161,9.2,3146,2,2,718,184.0,1950,2,145.0696,5,10412
6267,3,1,676000,1,28,8.5,3044,2,2,122,108.0,2012,-1,144.92864,2,7485
4140,6,0,1455000,1,28,7.8,3058,3,4,768,285.0,1997,23,144.9603,2,11204
1520,3,0,980000,1,78,6.4,3011,2,2,196,154.0,2006,16,144.9034,6,7570
5607,4,0,3175000,1,135,7.2,3184,2,3,558,174.0,1900,25,144.99347,5,8989
3202,2,2,580000,0,140,6.1,3182,1,1,1155,102.0,1995,25,144.9873,5,13240
2879,2,2,550000,3,106,2.6,3121,1,2,0,68.0,2000,31,145.0089,2,14949
246,4,0,1500000,1,32,12.2,3147,2,1,593,255.0,1930,20,145.096,5,2894
4576,4,1,1731000,3,32,10.3,3187,3,2,345,239.0,2001,1,145.00888,5,6938
4350,2,2,575000,1,23,3.8,3207,1,1,7159,61.0,2008,25,144.9386,5,8648
6260,3,1,650000,1,196,18.8,3170,2,1,145,129.0,2015,-1,145.18955,4,7113
4177,5,0,1550000,0,155,4.4,3031,1,1,432,200.0,1915,21,144.9323,2,3593
4043,3,0,2225000,0,160,11.2,3186,2,2,0,167.0,1980,1,144.9866,5,10579
3175,2,2,580000,0,140,6.1,3182,1,0,0,95.0,1930,25,144.9796,5,13240
3906,3,0,875000,3,222,8.2,3012,2,3,336,94.0,1910,16,144.8794,6,5058
3493,1,2,460000,0,155,1.9,3003,1,1,0,52.0,2000,18,144.9456,2,2230
5241,4,0,545000,0,16,19.6,3076,2,2,635,157.0,1985,29,145.05743,2,10926
2573,3,0,616000,1,155,9.9,3044,1,1,190,108.0,1970,23,144.9508,2,7485
2585,3,0,960000,1,28,9.9,3044,2,2,501,501.0,1960,23,144.9347,2,7485
6767,3,0,1750000,4,111,5.4,3101,2,2,431,232.0,2006,-1,145.04581000000002,5,10331
6064,3,0,640000,1,87,14.8,3023,2,2,316,170.0,2008,3,144.78847,6,2674
4471,3,0,990000,1,104,7.0,3013,1,2,340,119.0,1940,16,144.8827,6,6543
5135,5,0,912000,1,196,12.0,3073,3,4,890,203.0,1960,6,145.00277,2,21650
3677,3,0,1325000,0,106,4.5,3057,2,2,190,135.0,1940,23,144.9739,2,5533
3423,3,0,1370000,1,106,6.5,3071,2,3,417,153.0,1930,6,145.0084,2,8870
673,4,0,2230000,1,155,5.2,3056,2,3,851,287.0,1940,23,144.9662,2,11918
6751,3,0,755000,0,260,5.1,3011,1,2,334,110.0,1920,-1,144.90398000000002,6,7570
2828,3,0,950000,1,193,11.2,3073,2,2,565,120.0,1920,6,144.997,2,21650
138,6,0,5525000,1,135,6.3,3143,3,4,1491,516.0,1935,26,145.013,5,4836
3490,3,0,645000,1,196,14.9,3087,1,1,355,111.0,1966,0,145.0825,2,2329
4454,2,0,470000,3,85,8.2,3012,1,1,0,77.0,1975,16,144.8715,6,5058
6666,2,0,1130000,1,251,6.2,3015,1,2,343,98.0,1980,-1,144.87718,6,5498
71,1,0,985000,1,135,3.3,3206,1,0,81,54.0,1900,25,144.9497,5,3280
986,1,2,290000,4,260,8.1,3161,1,1,952,43.0,1970,8,145.0371,5,6923
919,2,2,520000,4,155,3.2,3054,1,1,0,86.0,1940,31,144.9773,2,3106
2620,2,0,900000,3,41,3.8,3207,1,0,124,70.0,1900,25,144.9439,5,8648
2473,3,0,2160000,1,106,5.5,3070,2,1,338,90.0,1920,6,145.0119,2,11364
4422,3,0,710000,1,239,12.6,3020,1,0,483,93.84,1950,3,144.8456,6,3755
3745,3,0,1450000,0,260,7.5,3123,2,2,466,176.0,1915,2,145.0475,5,6482
3714,3,0,615000,1,196,12.4,3060,1,2,650,112.0,1950,23,144.9753,2,5070
5716,4,0,1142000,0,155,6.3,3013,3,2,234,176.0,2012,16,144.88132,6,6543
2753,3,0,731000,1,16,11.2,3073,1,2,779,138.0,1950,6,145.0214,2,21650
5841,2,1,386000,1,260,35.4,3198,1,1,150,106.0,1970,7,145.13668,4,8077
3039,2,2,1050000,4,135,2.1,3205,2,2,0,122.0,2001,25,144.9672,5,5943
3782,3,0,1625000,3,135,7.5,3123,2,1,255,115.0,1890,2,145.0493,5,6482
4178,2,2,500000,1,155,4.4,3031,1,1,0,72.9,1970,21,144.9247,2,3593
95,2,2,391000,3,85,13.8,3018,1,1,0,65.0,1965,10,144.8384,6,5301
4715,3,0,1435000,1,82,10.1,3163,2,2,430,161.0,1938,8,145.06187,5,7822
1664,3,0,810000,1,95,12.1,3046,2,2,592,129.0,1950,23,144.9473,2,2606
1245,4,0,1450000,0,23,8.5,3185,2,2,376,192.0,1917,8,145.00799999999998,5,4898
3823,3,0,817000,1,239,7.8,3012,1,1,259,105.0,1940,16,144.8831,6,1808
6393,4,0,1225000,4,106,10.8,3105,1,2,753,130.0,1960,-1,145.09714,0,4480
6211,3,0,814000,1,16,12.1,3083,1,2,542,0.0,1970,-1,145.05691000000002,2,10175
520,4,0,1472500,1,260,13.9,3165,2,2,592,219.0,2013,8,145.0572,5,10969
5432,2,1,630000,0,217,16.1,3111,1,1,196,100.0,2000,15,145.17844,0,4790
1465,3,0,1100000,4,155,4.4,3031,2,0,179,150.0,1900,21,144.9305,2,3593
1093,4,0,1075000,1,94,7.8,3058,1,4,531,187.0,1925,23,144.9528,2,11204
5529,1,2,470000,4,46,5.0,3182,1,1,548,44.4,2009,25,144.97986,5,13240
2802,3,2,400000,0,196,11.2,3073,1,1,172,97.0,1970,6,145.0274,2,21650
3570,3,0,710000,1,146,15.0,3085,1,1,616,115.0,1960,0,145.0854,2,1369
4311,3,0,810000,1,16,11.2,3042,2,1,297,139.0,1955,21,144.8865,6,2291
487,3,0,910000,1,32,13.9,3165,1,1,587,96.0,1950,8,145.0763,5,10969
3930,3,2,560000,1,67,13.9,3020,2,7,420,150.0,1970,3,144.8231,6,2185
2728,2,0,890000,1,155,8.8,3072,1,3,493,95.0,1950,6,144.9821,2,14577
2831,2,2,480000,1,196,11.2,3073,2,1,145,145.0,2010,6,145.0173,2,21650
1816,3,0,631000,1,16,10.5,3081,1,1,596,99.0,1960,0,145.0479,0,2947
3919,2,2,420000,4,85,8.2,3012,1,1,781,82.0,2013,16,144.8684,6,5058
41,3,0,1042000,1,155,13.5,3042,2,5,612,174.0,1950,21,144.8796,6,3464
1169,4,0,1050000,0,16,13.9,3108,2,2,317,194.0,1995,15,145.1279,0,9028
4025,3,1,1375000,1,32,13.0,3204,3,2,338,194.0,2012,8,145.0418,5,6795
2314,2,0,776000,1,196,14.6,3189,1,1,209,101.0,2002,12,145.0467,5,2555
5633,3,0,1485000,1,135,5.3,3122,2,2,0,139.0,1975,2,145.02204,5,11308
2298,3,0,937000,1,94,14.6,3189,2,1,534,104.0,1960,12,145.0568,5,2555
3936,5,0,2575000,1,82,10.4,3163,3,2,688,347.0,1910,8,145.0381,5,2403
1930,4,0,732000,1,155,12.8,3033,2,2,544,233.0,1980,21,144.8763,6,5629
4557,3,0,1045000,1,251,8.9,3016,2,3,526,159.0,1990,10,144.8742,6,802
6742,4,0,1060000,1,29,18.0,3095,2,2,842,202.0,1980,-1,145.16611,0,6990
615,4,0,2405000,1,192,11.2,3186,1,2,695,142.0,1970,1,144.9969,5,10579
6803,4,0,852000,1,221,12.0,3073,3,2,527,240.0,1980,-1,145.03426000000002,2,21650
2295,4,0,1000000,1,35,14.6,3189,3,4,581,159.0,1960,12,145.0577,5,2555
3851,2,0,861500,1,260,12.1,3163,2,1,293,125.0,2004,8,145.0727,5,4442
1680,2,0,330000,4,221,12.1,3046,1,1,249,2.0,1970,23,144.939,2,2606
2272,4,1,726000,1,155,6.9,3039,2,1,67,145.0,2000,21,144.9262,6,6232
2525,1,2,526000,3,155,2.6,3052,1,1,2488,50.0,1995,18,144.9574,2,2309
118,3,0,728500,1,104,11.1,3025,1,1,531,157.0,1960,10,144.8385,6,5132
3599,3,1,1040000,1,222,7.0,3013,2,0,352,152.0,2016,16,144.8869,6,6543
3862,1,2,250000,4,196,11.8,3204,1,1,0,36.0,1960,8,145.0475,5,3578
3190,2,0,1200500,1,260,6.1,3182,1,0,201,83.0,1915,25,144.9809,5,13240
6075,4,0,1400000,1,155,6.7,3058,2,2,426,165.0,1930,23,144.95758999999998,2,11204
164,3,0,1377000,1,155,5.9,3032,1,1,417,168.0,1900,21,144.9208,6,6567
4712,2,2,850000,0,73,8.4,3126,1,1,116,85.0,1960,2,145.08526,5,3265
3133,3,0,831000,1,23,7.7,3015,1,0,353,109.0,1890,10,144.889,6,1223
6013,3,0,446000,1,222,18.4,3029,2,2,326,162.0,2012,30,144.66179,6,10160
5101,4,0,670000,1,184,15.5,3038,2,2,713,164.0,1982,3,144.81073999999998,6,3656
853,3,0,1690000,0,260,7.8,3124,2,1,777,154.0,1950,2,145.0962,5,8920
5476,3,1,650000,0,104,6.4,3012,2,2,159,128.0,2016,16,144.86733,6,3873
1719,4,0,1800000,1,192,13.7,3188,2,1,667,184.0,1935,1,145.0109,5,5454
2953,3,0,1651000,1,106,2.6,3121,2,1,192,111.0,1900,31,144.9985,2,14949
6153,3,0,940000,3,260,8.5,3044,1,1,559,109.0,1955,23,144.92966,2,7485
3729,4,0,750000,1,28,12.4,3060,2,1,613,219.0,1970,23,144.9666,2,5070
1163,3,0,1450000,0,16,13.9,3108,1,1,638,115.0,1970,15,145.1248,0,9028
2469,2,2,770000,1,155,5.5,3070,1,1,129,115.0,1975,6,145.0063,2,11364
1759,5,0,3950000,1,106,4.6,3122,2,3,1236,340.0,1890,2,145.0321,5,11308
6287,2,2,458000,3,260,11.0,3018,1,1,63,75.0,1975,-1,144.81704,6,5301
3881,3,2,940000,0,32,11.8,3204,2,1,382,137.0,1998,8,145.0478,5,3578
4406,2,2,792500,1,106,3.3,3141,1,1,0,106.0,1970,26,144.9995,5,14887
56,3,0,1800000,1,135,3.3,3206,2,1,90,122.0,1900,25,144.9571,5,3280
5740,1,2,275000,4,106,5.2,3055,1,1,1388,36.0,1970,23,144.94214,2,7082
4057,3,0,1652000,1,106,5.2,3056,1,2,506,196.8,1921,23,144.9694,2,11918
6749,2,0,1400000,1,155,3.6,3068,1,1,164,93.0,1890,-1,144.98373999999998,2,6244
1438,3,0,1275000,3,155,3.5,3068,2,1,104,110.0,1890,31,144.9834,2,6244
5217,6,0,506000,1,194,20.6,3064,2,2,655,202.0,1997,11,144.93066000000002,2,15510
2803,2,2,360000,1,221,11.2,3073,1,1,132,65.0,2010,6,145.0223,2,21650
3299,3,0,470000,1,96,13.5,3020,1,1,591,103.0,1971,3,144.8196,6,6763
6021,3,0,631000,1,90,15.3,3074,1,2,584,121.0,1965,29,145.02293999999998,2,7955
5249,2,2,617000,1,215,24.8,3156,2,1,306,120.0,2011,13,145.26325,0,10788
1575,5,0,3860000,1,135,9.2,3146,4,2,830,520.0,2009,2,145.072,5,10412
3004,3,0,990000,1,104,6.6,3011,1,0,371,134.0,1910,16,144.8853,6,2417
3793,3,0,1195000,1,146,10.6,3084,1,1,662,159.0,1950,0,145.062,0,2890
218,3,0,1710000,1,260,11.0,3147,1,2,806,101.0,1950,2,145.084,5,3052
2346,3,0,950000,1,104,8.4,3015,1,2,453,145.0,1950,10,144.8707,6,5498
2217,5,0,1400000,0,135,11.8,3127,4,2,355,25.0,1979,28,145.1074,0,2079
2369,2,0,760000,1,251,8.4,3015,1,2,255,109.0,1930,10,144.8766,6,5498
4118,2,2,630000,1,23,9.3,3162,1,1,0,71.0,2003,8,145.0137,5,5051
3675,3,0,1050000,1,155,4.5,3057,1,1,279,122.0,1900,23,144.9722,2,5533
2674,2,0,1180000,1,106,4.5,3181,1,0,214,215.0,1900,26,145.0053,5,7717
5297,3,0,572000,1,127,16.3,3075,1,2,640,140.0,1975,29,145.00548999999998,2,8279
3965,3,0,1300000,1,23,2.5,3121,2,2,138,108.0,2001,31,144.9891,2,1123
5362,3,0,1070000,1,20,10.5,3020,2,2,573,198.0,1940,3,144.83713,6,3755
3519,4,0,2230000,1,85,8.0,3016,2,2,782,212.0,1900,10,144.8867,6,6380
4709,2,0,1105000,1,155,4.0,3057,1,2,173,79.0,1890,23,144.97529,2,5533
173,3,0,1000000,0,28,5.9,3032,2,2,440,120.0,1955,21,144.9031,6,6567
6156,4,0,1485000,1,140,8.4,3072,1,2,509,202.0,1920,6,144.9933,2,14577
6536,1,1,580000,4,155,2.1,3065,1,1,782,67.0,1998,-1,144.97982,2,5825
979,2,2,722500,1,82,8.9,3162,1,1,0,100.0,1960,8,145.0302,5,2379
127,3,0,1870000,1,94,6.3,3143,1,1,217,116.0,1888,26,145.0182,5,4836
937,3,2,1008000,1,255,11.4,3163,2,1,300,130.0,1990,8,145.0539,5,7822
296,2,0,1850000,4,73,9.7,3103,1,1,1015,166.0,1930,2,145.0826,5,5682
3363,2,1,678000,1,16,13.8,3107,1,1,340,90.0,1980,15,145.1195,0,5420
3777,6,0,1666000,1,161,7.5,3123,2,0,350,198.0,1900,2,145.0556,5,6482
5583,4,0,2725000,2,111,8.4,3126,2,2,650,275.0,2006,2,145.08482,5,3265
3161,5,0,5046000,1,2,6.1,3182,3,3,1294,378.0,1884,25,144.9883,5,13240
5808,3,0,775500,1,90,17.9,3082,1,4,840,125.0,1980,29,145.06798999999998,2,10529
4601,1,2,291000,1,155,7.5,3040,1,1,0,47.0,1970,21,144.91326,6,9264
4312,2,2,510000,4,16,11.2,3042,1,1,167,69.0,2013,21,144.8824,6,2291
3112,3,2,868000,3,85,1.2,3006,2,1,0,114.0,1995,18,144.9687,5,8400
545,3,1,822500,1,161,13.1,3128,2,1,238,130.0,2000,28,145.1355,0,4605
583,3,0,1650000,1,160,11.2,3186,2,2,0,111.0,1980,1,144.9895,5,10579
